location_name,forecast_date,target,target_end_date,location,type,quantile,value
US,2022-05-15,6 wk ahead cum death,2022-06-25,US,quantile,0.45,1060519.701344875
US,2022-05-15,7 wk ahead cum death,2022-07-02,US,quantile,0.45,1070770.1545739658
US,2022-05-15,8 wk ahead cum death,2022-07-09,US,quantile,0.45,1081096.912159449
US,2022-05-15,9 wk ahead cum death,2022-07-16,US,quantile,0.45,1091449.5054878977
US,2022-05-15,10 wk ahead cum death,2022-07-23,US,quantile,0.45,1101815.2164865113
US,2022-05-15,11 wk ahead cum death,2022-07-30,US,quantile,0.45,1112187.260434584
US,2022-05-15,12 wk ahead cum death,2022-08-06,US,quantile,0.45,1122560.2968812522
US,2022-05-15,13 wk ahead cum death,2022-08-13,US,quantile,0.45,1132823.2449808654
US,2022-05-15,14 wk ahead cum death,2022-08-20,US,quantile,0.45,1143154.3177672282
US,2022-05-15,1 wk ahead inc death,2022-05-21,US,quantile,0.45,10019.821421193705
US,2022-05-15,2 wk ahead inc death,2022-05-28,US,quantile,0.45,10093.159774136917
US,2022-05-15,3 wk ahead inc death,2022-06-04,US,quantile,0.45,10158.272283828632
US,2022-05-15,4 wk ahead inc death,2022-06-11,US,quantile,0.45,10189.38452353403
US,2022-05-15,5 wk ahead inc death,2022-06-18,US,quantile,0.45,10236.836623180658
US,2022-05-15,6 wk ahead inc death,2022-06-25,US,quantile,0.45,10277.321013624594
US,2022-05-15,7 wk ahead inc death,2022-07-02,US,quantile,0.45,10301.780074479431
US,2022-05-15,8 wk ahead inc death,2022-07-09,US,quantile,0.45,10323.763333578036
US,2022-05-15,9 wk ahead inc death,2022-07-16,US,quantile,0.45,10338.968343095481
